window_type,anchor_time,window_start,window_end,trades,total_return_pct,max_drawdown_pct,profit_factor,win_rate,trailing_consec_losses,max_consec_losses_in_window,stop_exit_freq,avg_trade_return
day_30,2025-11-14T20:00:00+00:00,2025-10-15T20:00:00+00:00,2025-11-14T20:00:00+00:00,3,0.025424270509706526,0.012977735512719968,2.973984856380384,0.6666666666666666,0,1,1.0,0.008539284457406392
day_30,2025-11-21T20:00:00+00:00,2025-10-22T20:00:00+00:00,2025-11-21T20:00:00+00:00,2,0.03890692986786348,0.0,9999.0,1.0,0,0,1.0,0.019297794442469582
day_30,2025-11-28T20:00:00+00:00,2025-10-29T20:00:00+00:00,2025-11-28T20:00:00+00:00,4,0.08399362887978312,0.0,9999.0,1.0,0,0,1.0,0.020390575990549345
day_30,2025-12-05T20:00:00+00:00,2025-11-05T20:00:00+00:00,2025-12-05T20:00:00+00:00,6,0.06899115528817235,0.013840001630927093,5.87285314550407,0.6666666666666666,2,2,1.0,0.011279047269696372
day_30,2025-12-12T20:00:00+00:00,2025-11-12T20:00:00+00:00,2025-12-12T20:00:00+00:00,4,0.028957575077620312,0.013840001630927105,3.093796956868785,0.5,2,2,1.0,0.007269673683309767
day_30,2025-12-19T20:00:00+00:00,2025-11-19T20:00:00+00:00,2025-12-19T20:00:00+00:00,6,0.029738167317665987,0.01722970278452101,2.7230179379251,0.5,0,3,1.0,0.004975298540361661
day_30,2025-12-26T20:00:00+00:00,2025-11-26T20:00:00+00:00,2025-12-26T20:00:00+00:00,4,-0.013091876673382408,0.017229702784521073,0.24301865710300738,0.25,0,3,1.0,-0.0032787309587720627
day_30,2026-01-02T20:00:00+00:00,2025-12-03T20:00:00+00:00,2026-01-02T20:00:00+00:00,5,-0.017557287713993563,0.018302027670071434,0.19268190135531005,0.2,3,3,1.0,-0.003528206330719365
day_30,2026-01-09T20:00:00+00:00,2025-12-10T20:00:00+00:00,2026-01-09T20:00:00+00:00,5,-0.017557287713993563,0.018302027670071434,0.19268190135531005,0.2,3,3,1.0,-0.003528206330719365
day_30,2026-01-16T20:00:00+00:00,2025-12-17T20:00:00+00:00,2026-01-16T20:00:00+00:00,4,-0.0141687164429537,0.018302027670071493,0.22864886621483374,0.25,3,3,1.0,-0.0035509396589577798
day_30,2026-01-23T20:00:00+00:00,2025-12-24T20:00:00+00:00,2026-01-23T20:00:00+00:00,5,-0.026427963366020824,0.026427963366020824,0.0,0.0,5,5,1.0,-0.005340879447348018
day_30,2026-01-30T20:00:00+00:00,2025-12-31T20:00:00+00:00,2026-01-30T20:00:00+00:00,3,-0.014632727650174981,0.014632727650174981,0.0,0.0,3,3,1.0,-0.004899537297100911
day_30,2026-02-06T20:00:00+00:00,2026-01-07T20:00:00+00:00,2026-02-06T20:00:00+00:00,3,0.029155911467400708,0.008277429438571238,4.553022174522793,0.3333333333333333,0,2,1.0,0.009818503284479032
day_30,2026-02-13T20:00:00+00:00,2026-01-14T20:00:00+00:00,2026-02-13T20:00:00+00:00,3,0.029155911467400708,0.008277429438571238,4.553022174522793,0.3333333333333333,0,2,1.0,0.009818503284479032
day_30,2026-02-20T20:00:00+00:00,2026-01-21T20:00:00+00:00,2026-02-20T20:00:00+00:00,1,0.03774577892764941,0.0,9999.0,1.0,0,0,1.0,0.037745778927649465
day_30,2026-02-27T20:00:00+00:00,2026-01-28T20:00:00+00:00,2026-02-27T20:00:00+00:00,3,0.04574769809512058,0.0,9999.0,1.0,0,0,1.0,0.015147363060174482
day_30,2026-03-06T20:00:00+00:00,2026-02-04T20:00:00+00:00,2026-03-06T20:00:00+00:00,5,0.0179028363055187,0.02662674930131104,1.6954120446044931,0.6,2,2,1.0,0.003727822537146057
day_30,2026-03-13T20:00:00+00:00,2026-02-11T20:00:00+00:00,2026-03-13T20:00:00+00:00,6,-0.036654849587387406,0.04402623566647597,0.17196335291484136,0.3333333333333333,4,4,1.0,-0.00617653590013528
day_30,2026-03-20T20:00:00+00:00,2026-02-18T20:00:00+00:00,2026-03-20T20:00:00+00:00,6,-0.036654849587387406,0.04402623566647597,0.17196335291484136,0.3333333333333333,4,4,1.0,-0.00617653590013528
day_30,2026-03-27T20:00:00+00:00,2026-02-25T20:00:00+00:00,2026-03-27T20:00:00+00:00,5,-0.05676516381923691,0.05676516381923691,0.0,0.0,5,5,1.0,-0.011616226000794086
day_30,2026-04-03T20:00:00+00:00,2026-03-04T20:00:00+00:00,2026-04-03T20:00:00+00:00,4,-0.04008028389168505,0.04008028389168505,0.0,0.0,4,4,1.0,-0.010171726125836384
day_30,2026-04-10T20:00:00+00:00,2026-03-11T20:00:00+00:00,2026-04-10T20:00:00+00:00,2,-0.022608978051274375,0.022608978051274375,0.0,0.0,2,2,1.0,-0.011367177672226522
day_30,2026-04-17T20:00:00+00:00,2026-03-18T20:00:00+00:00,2026-04-17T20:00:00+00:00,2,-0.022608978051274375,0.022608978051274375,0.0,0.0,2,2,1.0,-0.011367177672226522
day_30,2026-04-24T20:00:00+00:00,2026-03-25T20:00:00+00:00,2026-04-24T20:00:00+00:00,3,-0.023981546600430836,0.023981546600430836,0.0,0.0,3,3,1.0,-0.008046224701886179
day_30,2026-05-01T20:00:00+00:00,2026-04-01T20:00:00+00:00,2026-05-01T20:00:00+00:00,2,-0.005744812391044074,0.005744812391044074,0.0,0.0,2,2,1.0,-0.0028754581998275907
day_30,2026-05-08T20:00:00+00:00,2026-04-08T20:00:00+00:00,2026-05-08T20:00:00+00:00,2,-0.005744812391044074,0.005744812391044074,0.0,0.0,2,2,1.0,-0.0028754581998275907
day_30,2026-05-15T20:00:00+00:00,2026-04-15T20:00:00+00:00,2026-05-15T20:00:00+00:00,2,-0.005744812391044074,0.005744812391044074,0.0,0.0,2,2,1.0,-0.0028754581998275907
day_30,2026-05-22T20:00:00+00:00,2026-04-22T20:00:00+00:00,2026-05-22T20:00:00+00:00,1,-0.00434659763844969,0.00434659763844969,0.0,0.0,1,1,1.0,-0.0043465976384496905
day_90,2022-08-30T20:00:00+00:00,2022-06-01T20:00:00+00:00,2022-08-30T20:00:00+00:00,13,0.022006057174975613,0.03418990090911338,1.339376692051296,0.3076923076923077,2,3,1.0,0.0020019715003406265
day_90,2022-09-06T20:00:00+00:00,2022-06-08T20:00:00+00:00,2022-09-06T20:00:00+00:00,10,0.05524948387883333,0.03418990090911337,2.289675303480464,0.4,2,3,1.0,0.005785334194183851
day_90,2022-09-13T20:00:00+00:00,2022-06-15T20:00:00+00:00,2022-09-13T20:00:00+00:00,11,0.03293615193896238,0.05461203014122687,1.5561527926653735,0.36363636363636365,3,3,1.0,0.00333711496464278
day_90,2022-09-20T20:00:00+00:00,2022-06-22T20:00:00+00:00,2022-09-20T20:00:00+00:00,10,-0.051473066652431676,0.05461203014122677,0.20790262993296352,0.3,3,3,1.0,-0.005228153169707922
day_90,2022-09-27T20:00:00+00:00,2022-06-29T20:00:00+00:00,2022-09-27T20:00:00+00:00,11,-0.04546410469596507,0.05461203014122677,0.30388247752374375,0.36363636363636365,0,3,1.0,-0.004176953225879581
day_90,2022-10-04T20:00:00+00:00,2022-07-06T20:00:00+00:00,2022-10-04T20:00:00+00:00,11,-0.07296444625525922,0.07590354280938483,0.1947016525931685,0.2727272727272727,2,3,1.0,-0.006815698461106843
day_90,2022-10-11T20:00:00+00:00,2022-07-13T20:00:00+00:00,2022-10-11T20:00:00+00:00,11,-0.07296444625525922,0.07590354280938483,0.1947016525931685,0.2727272727272727,2,3,1.0,-0.006815698461106843
day_90,2022-10-18T20:00:00+00:00,2022-07-20T20:00:00+00:00,2022-10-18T20:00:00+00:00,11,-0.07886790677571565,0.07886790677571565,0.15519939602722008,0.18181818181818182,4,4,1.0,-0.007396028489149004
day_90,2022-10-25T20:00:00+00:00,2022-07-27T20:00:00+00:00,2022-10-25T20:00:00+00:00,13,-0.0907921190858395,0.0907921190858395,0.13675762605008104,0.15384615384615385,6,6,1.0,-0.007257130226684406
day_90,2022-11-01T20:00:00+00:00,2022-08-03T20:00:00+00:00,2022-11-01T20:00:00+00:00,12,-0.08179842322659125,0.08179842322659125,0.15022104714248496,0.16666666666666666,6,6,1.0,-0.007045649118650296
day_90,2022-11-08T20:00:00+00:00,2022-08-10T20:00:00+00:00,2022-11-08T20:00:00+00:00,12,-0.08561354257393528,0.09342012530395545,0.14426593838902516,0.16666666666666666,7,7,1.0,-0.007387897129527726
day_90,2022-11-15T20:00:00+00:00,2022-08-17T20:00:00+00:00,2022-11-15T20:00:00+00:00,10,-0.09275991232508063,0.09275991232508063,0.061581160396011435,0.1,7,7,1.0,-0.00965380755616078
day_90,2022-11-22T20:00:00+00:00,2022-08-24T20:00:00+00:00,2022-11-22T20:00:00+00:00,10,-0.09275991232508063,0.09275991232508063,0.061581160396011435,0.1,7,7,1.0,-0.00965380755616078
day_90,2022-11-29T20:00:00+00:00,2022-08-31T20:00:00+00:00,2022-11-29T20:00:00+00:00,10,-0.0872335593711846,0.0872335593711846,0.06538111497041932,0.1,8,8,1.0,-0.009055908315920477
day_90,2022-12-06T20:00:00+00:00,2022-09-07T20:00:00+00:00,2022-12-06T20:00:00+00:00,11,-0.09431906391240208,0.09431906391240208,0.06053162583506337,0.09090909090909091,9,9,1.0,-0.008938341183895597
day_90,2022-12-13T20:00:00+00:00,2022-09-14T20:00:00+00:00,2022-12-13T20:00:00+00:00,13,-0.09745170235642142,0.10313339375335576,0.05853338778892274,0.07692307692307693,12,12,1.0,-0.007838043999119684
day_90,2022-12-20T20:00:00+00:00,2022-09-21T20:00:00+00:00,2022-12-20T20:00:00+00:00,12,-0.10313339375335584,0.10313339375335584,0.0,0.0,12,12,1.0,-0.009019134850079977
day_90,2022-12-27T20:00:00+00:00,2022-09-28T20:00:00+00:00,2022-12-27T20:00:00+00:00,12,-0.10313339375335584,0.10313339375335584,0.0,0.0,12,12,1.0,-0.009019134850079977
day_90,2023-01-03T20:00:00+00:00,2022-10-05T20:00:00+00:00,2023-01-03T20:00:00+00:00,11,-0.08166079921471003,0.08166079921471003,0.0,0.0,11,11,1.0,-0.007705981087060666
day_90,2023-01-10T20:00:00+00:00,2022-10-12T20:00:00+00:00,2023-01-10T20:00:00+00:00,11,-0.08166079921471003,0.08166079921471003,0.0,0.0,11,11,1.0,-0.007705981087060666
day_90,2023-01-17T20:00:00+00:00,2022-10-19T20:00:00+00:00,2023-01-17T20:00:00+00:00,9,-0.07635904364535673,0.07635904364535673,0.0,0.0,9,9,1.0,-0.008780256784104459
day_90,2023-01-24T20:00:00+00:00,2022-10-26T20:00:00+00:00,2023-01-24T20:00:00+00:00,7,-0.0642455423294368,0.0642455423294368,0.0,0.0,7,7,1.0,-0.009433704498668842
day_90,2023-01-31T20:00:00+00:00,2022-11-02T20:00:00+00:00,2023-01-31T20:00:00+00:00,8,-0.07744346811257485,0.07744346811257485,0.0,0.0,8,8,1.0,-0.010017497435792687
day_90,2023-02-07T20:00:00+00:00,2022-11-09T20:00:00+00:00,2023-02-07T20:00:00+00:00,8,-0.07272523117199448,0.07272523117199448,0.0,0.0,8,8,1.0,-0.009388222249251269
day_90,2023-02-14T20:00:00+00:00,2022-11-16T20:00:00+00:00,2023-02-14T20:00:00+00:00,9,-0.08186955207908819,0.08186955207908819,0.0,0.0,9,9,1.0,-0.00944080875878154
day_90,2023-02-21T20:00:00+00:00,2022-11-23T20:00:00+00:00,2023-02-21T20:00:00+00:00,10,-0.07468964617665941,0.08186955207908819,0.09203704208253378,0.1,0,9,1.0,-0.007714714181180769
day_90,2023-02-28T20:00:00+00:00,2022-11-30T20:00:00+00:00,2023-02-28T20:00:00+00:00,9,-0.04433944691673242,0.0629995897514517,0.3062007844669729,0.2222222222222222,0,7,1.0,-0.00499009416793248
day_90,2023-03-07T20:00:00+00:00,2022-12-07T20:00:00+00:00,2023-03-07T20:00:00+00:00,10,-0.055336460776179375,0.0629995897514517,0.25998394927624713,0.2,1,7,1.0,-0.0056418085959151956
day_90,2023-03-14T20:00:00+00:00,2022-12-14T20:00:00+00:00,2023-03-14T20:00:00+00:00,7,-0.031580336636949924,0.03943617575257663,0.3847145053539803,0.2857142857142857,1,4,1.0,-0.004528598523239955
day_90,2023-03-21T20:00:00+00:00,2022-12-21T20:00:00+00:00,2023-03-21T20:00:00+00:00,7,-0.031580336636949924,0.03943617575257663,0.3847145053539803,0.2857142857142857,1,4,1.0,-0.004528598523239955
day_90,2023-03-28T20:00:00+00:00,2022-12-28T20:00:00+00:00,2023-03-28T20:00:00+00:00,7,-0.031580336636949924,0.03943617575257663,0.3847145053539803,0.2857142857142857,1,4,1.0,-0.004528598523239955
day_90,2023-04-04T20:00:00+00:00,2023-01-04T20:00:00+00:00,2023-04-04T20:00:00+00:00,7,-0.035163209279636454,0.035163209279636454,0.35906959829774937,0.2857142857142857,2,3,1.0,-0.0050542642201937315
day_90,2023-04-11T20:00:00+00:00,2023-01-11T20:00:00+00:00,2023-04-11T20:00:00+00:00,7,-0.035163209279636454,0.035163209279636454,0.35906959829774937,0.2857142857142857,2,3,1.0,-0.0050542642201937315
day_90,2023-04-18T20:00:00+00:00,2023-01-18T20:00:00+00:00,2023-04-18T20:00:00+00:00,7,-0.035163209279636454,0.035163209279636454,0.35906959829774937,0.2857142857142857,2,3,1.0,-0.0050542642201937315
day_90,2023-04-25T20:00:00+00:00,2023-01-25T20:00:00+00:00,2023-04-25T20:00:00+00:00,8,-0.0430191748472607,0.0430191748472607,0.3129138874018532,0.25,3,3,1.0,-0.005440265449445071
day_90,2023-05-02T20:00:00+00:00,2023-02-01T20:00:00+00:00,2023-05-02T20:00:00+00:00,9,-0.05944879102488687,0.05944879102488687,0.24618097611193834,0.2222222222222222,5,5,1.0,-0.006743631643654859
day_90,2023-05-09T20:00:00+00:00,2023-02-08T20:00:00+00:00,2023-05-09T20:00:00+00:00,10,-0.065617572571403,0.07473776632997027,0.22763711081139507,0.2,7,7,1.0,-0.006725151600959161
day_90,2023-05-16T20:00:00+00:00,2023-02-15T20:00:00+00:00,2023-05-16T20:00:00+00:00,9,-0.056311386521583295,0.07473776632997024,0.2567112780575699,0.2222222222222222,7,7,1.0,-0.006376668352729766
day_90,2023-05-23T20:00:00+00:00,2023-02-22T20:00:00+00:00,2023-05-23T20:00:00+00:00,7,-0.0747377663299702,0.0747377663299702,0.0,0.0,7,7,1.0,-0.011030133182892348
day_90,2023-05-30T20:00:00+00:00,2023-03-01T20:00:00+00:00,2023-05-30T20:00:00+00:00,9,-0.08960143454393332,0.08960143454393332,0.0,0.0,9,9,1.0,-0.010371134143406239
day_90,2023-06-06T20:00:00+00:00,2023-03-08T20:00:00+00:00,2023-06-06T20:00:00+00:00,9,-0.07496736891009381,0.0790033059762032,0.05354981895361562,0.1111111111111111,0,8,1.0,-0.008605647575213617
day_90,2023-06-13T20:00:00+00:00,2023-03-15T20:00:00+00:00,2023-06-13T20:00:00+00:00,10,-0.08480854824026252,0.08480854824026252,0.047388988911748316,0.1,1,8,1.0,-0.008808956566510562
day_90,2023-06-20T20:00:00+00:00,2023-03-22T20:00:00+00:00,2023-06-20T20:00:00+00:00,12,-0.08210096990946192,0.08639950193757862,0.09645661426959071,0.16666666666666666,0,8,1.0,-0.007093575292871047
day_90,2023-06-27T20:00:00+00:00,2023-03-29T20:00:00+00:00,2023-06-27T20:00:00+00:00,12,-0.08210096990946192,0.08639950193757862,0.09645661426959071,0.16666666666666666,0,8,1.0,-0.007093575292871047
day_90,2023-07-04T20:00:00+00:00,2023-04-05T20:00:00+00:00,2023-07-04T20:00:00+00:00,11,-0.07367209089296167,0.07801009546133153,0.10676883387077367,0.18181818181818182,0,7,1.0,-0.0069112422306313115
day_90,2023-07-11T20:00:00+00:00,2023-04-12T20:00:00+00:00,2023-07-11T20:00:00+00:00,12,-0.0792443543867698,0.0792443543867698,0.09972080401750906,0.16666666666666666,1,7,1.0,-0.006836591463260245
day_90,2023-07-18T20:00:00+00:00,2023-04-19T20:00:00+00:00,2023-07-18T20:00:00+00:00,13,-0.0814999933538787,0.0814999933538787,0.09711314543900999,0.15384615384615385,3,6,1.0,-0.0064989229527201075
day_90,2023-07-25T20:00:00+00:00,2023-04-26T20:00:00+00:00,2023-07-25T20:00:00+00:00,11,-0.05208614668185507,0.05208614668185507,0.1458650735120382,0.18181818181818182,3,4,1.0,-0.004837399017488056
day_90,2023-08-01T20:00:00+00:00,2023-05-03T20:00:00+00:00,2023-08-01T20:00:00+00:00,11,-0.05208614668185507,0.05208614668185507,0.1458650735120382,0.18181818181818182,3,4,1.0,-0.004837399017488056
day_90,2023-08-08T20:00:00+00:00,2023-05-10T20:00:00+00:00,2023-08-08T20:00:00+00:00,11,-0.04333991606723897,0.04333991606723897,0.170891305782786,0.18181818181818182,5,5,1.0,-0.004008004932438137
day_90,2023-08-15T20:00:00+00:00,2023-05-17T20:00:00+00:00,2023-08-15T20:00:00+00:00,11,-0.04333991606723897,0.04333991606723897,0.170891305782786,0.18181818181818182,5,5,1.0,-0.004008004932438137
day_90,2023-08-22T20:00:00+00:00,2023-05-24T20:00:00+00:00,2023-08-22T20:00:00+00:00,11,-0.04333991606723897,0.04333991606723897,0.170891305782786,0.18181818181818182,5,5,1.0,-0.004008004932438137
day_90,2023-08-29T20:00:00+00:00,2023-05-31T20:00:00+00:00,2023-08-29T20:00:00+00:00,11,0.014114938101903896,0.03196303100063309,1.3945873180873032,0.36363636363636365,0,5,1.0,0.0013288971080081485
day_90,2023-09-05T20:00:00+00:00,2023-06-07T20:00:00+00:00,2023-09-05T20:00:00+00:00,10,0.009690333033476994,0.031963031000633024,1.2762980360511682,0.3,0,5,1.0,0.0010235727522115655
day_90,2023-09-12T20:00:00+00:00,2023-06-14T20:00:00+00:00,2023-09-12T20:00:00+00:00,12,0.006513852019818689,0.024439774887378526,1.1757294653861066,0.25,3,5,1.0,0.0005889100404499527
day_90,2023-09-19T20:00:00+00:00,2023-06-21T20:00:00+00:00,2023-09-19T20:00:00+00:00,10,0.0035448815709551162,0.024439774887378363,1.1065655699685368,0.2,3,5,1.0,0.0004100258334746382
day_90,2023-09-26T20:00:00+00:00,2023-06-28T20:00:00+00:00,2023-09-26T20:00:00+00:00,10,0.0035448815709551162,0.024439774887378363,1.1065655699685368,0.2,3,5,1.0,0.0004100258334746382
day_90,2023-10-03T20:00:00+00:00,2023-07-05T20:00:00+00:00,2023-10-03T20:00:00+00:00,12,-0.0027276585091337013,0.024439774887378363,0.9518162553498138,0.16666666666666666,5,5,1.0,-0.00017961295019864863
day_90,2023-10-10T20:00:00+00:00,2023-07-12T20:00:00+00:00,2023-10-10T20:00:00+00:00,11,0.003307671589953598,0.01991569588839569,1.0997009197423437,0.18181818181818182,5,5,1.0,0.0003509161472540654
day_90,2023-10-17T20:00:00+00:00,2023-07-19T20:00:00+00:00,2023-10-17T20:00:00+00:00,9,0.01402807446904597,0.019915695888395733,1.5137074561653439,0.2222222222222222,5,5,1.0,0.0016054725000264004
day_90,2023-10-24T20:00:00+00:00,2023-07-26T20:00:00+00:00,2023-10-24T20:00:00+00:00,9,0.01402807446904597,0.019915695888395733,1.5137074561653439,0.2222222222222222,5,5,1.0,0.0016054725000264004
day_90,2023-10-31T20:00:00+00:00,2023-08-02T20:00:00+00:00,2023-10-31T20:00:00+00:00,9,0.01402807446904597,0.019915695888395733,1.5137074561653439,0.2222222222222222,5,5,1.0,0.0016054725000264004
day_90,2023-11-07T20:00:00+00:00,2023-08-09T20:00:00+00:00,2023-11-07T20:00:00+00:00,8,0.08105529320294558,0.019915695888395438,4.989032249294342,0.375,0,5,1.0,0.01000407316624146
day_90,2023-11-14T20:00:00+00:00,2023-08-16T20:00:00+00:00,2023-11-14T20:00:00+00:00,8,0.08105529320294558,0.019915695888395438,4.989032249294342,0.375,0,5,1.0,0.01000407316624146
day_90,2023-11-21T20:00:00+00:00,2023-08-23T20:00:00+00:00,2023-11-21T20:00:00+00:00,8,0.009116584434403663,0.026379541191855586,1.233840935816154,0.125,2,5,1.0,0.00136264721026045
day_90,2023-11-28T20:00:00+00:00,2023-08-30T20:00:00+00:00,2023-11-28T20:00:00+00:00,10,-0.006217872674732394,0.04117460193752641,0.929699181376871,0.1,4,5,1.0,-0.00043494063750206327
day_90,2023-12-05T20:00:00+00:00,2023-09-06T20:00:00+00:00,2023-12-05T20:00:00+00:00,9,-0.003072014739068596,0.041174601937526444,0.9796662486986413,0.1111111111111111,4,4,1.0,-0.00013265050417804187
day_90,2023-12-12T20:00:00+00:00,2023-09-13T20:00:00+00:00,2023-12-12T20:00:00+00:00,9,0.06070316815590493,0.04117460193752663,2.279073652201766,0.3333333333333333,0,4,1.0,0.006830389454119445
day_90,2023-12-19T20:00:00+00:00,2023-09-20T20:00:00+00:00,2023-12-19T20:00:00+00:00,11,0.037935523056281006,0.04117460193752663,1.572839970739682,0.2727272727272727,2,4,1.0,0.0036266602741433715
day_90,2023-12-26T20:00:00+00:00,2023-09-27T20:00:00+00:00,2023-12-26T20:00:00+00:00,9,0.04446382219589795,0.04117460193752651,1.7280657861827537,0.3333333333333333,2,4,1.0,0.005127652972523028
day_90,2024-01-02T20:00:00+00:00,2023-10-04T20:00:00+00:00,2024-01-02T20:00:00+00:00,9,0.04446382219589795,0.04117460193752651,1.7280657861827537,0.3333333333333333,2,4,1.0,0.005127652972523028
day_90,2024-01-09T20:00:00+00:00,2023-10-11T20:00:00+00:00,2024-01-09T20:00:00+00:00,10,0.0410216681552078,0.04117460193752651,1.6426587335105056,0.3,3,4,1.0,0.004285325849619999
day_90,2024-01-16T20:00:00+00:00,2023-10-18T20:00:00+00:00,2024-01-16T20:00:00+00:00,12,0.040604658026202944,0.04117460193752651,1.5263153657660034,0.3333333333333333,0,4,1.0,0.003554685256461291
day_90,2024-01-23T20:00:00+00:00,2023-10-25T20:00:00+00:00,2024-01-23T20:00:00+00:00,12,0.040604658026202944,0.04117460193752651,1.5263153657660034,0.3333333333333333,0,4,1.0,0.003554685256461291
day_90,2024-01-30T20:00:00+00:00,2023-11-01T20:00:00+00:00,2024-01-30T20:00:00+00:00,12,0.040604658026202944,0.04117460193752651,1.5263153657660034,0.3333333333333333,0,4,1.0,0.003554685256461291
day_90,2024-02-06T20:00:00+00:00,2023-11-08T20:00:00+00:00,2024-02-06T20:00:00+00:00,11,-0.015994451724529846,0.04117460193752642,0.8166138978789537,0.2727272727272727,0,4,1.0,-0.0013511702799932942
day_90,2024-02-13T20:00:00+00:00,2023-11-15T20:00:00+00:00,2024-02-13T20:00:00+00:00,11,-0.015994451724529846,0.04117460193752642,0.8166138978789537,0.2727272727272727,0,4,1.0,-0.0013511702799932942
day_90,2024-02-20T20:00:00+00:00,2023-11-22T20:00:00+00:00,2024-02-20T20:00:00+00:00,9,0.010666465945096126,0.03870055263066212,1.2145610269530716,0.3333333333333333,0,4,1.0,0.0012990985703802715
day_90,2024-02-27T20:00:00+00:00,2023-11-29T20:00:00+00:00,2024-02-27T20:00:00+00:00,7,0.026261455176176174,0.03870055263066219,1.6865802891271813,0.42857142857142855,0,4,1.0,0.0038489244557895273
day_90,2024-03-05T20:00:00+00:00,2023-12-06T20:00:00+00:00,2024-03-05T20:00:00+00:00,7,0.026261455176176174,0.03870055263066219,1.6865802891271813,0.42857142857142855,0,4,1.0,0.0038489244557895273
day_90,2024-03-12T20:00:00+00:00,2023-12-13T20:00:00+00:00,2024-03-12T20:00:00+00:00,7,-0.03131504580113598,0.0387005526306623,0.3103961138473373,0.14285714285714285,2,4,1.0,-0.0044969062013869455
day_90,2024-03-19T20:00:00+00:00,2023-12-20T20:00:00+00:00,2024-03-19T20:00:00+00:00,5,-0.010066447250810295,0.017613958939636798,0.5887229822212303,0.2,2,2,1.0,-0.0019796202676421416
day_90,2024-03-26T20:00:00+00:00,2023-12-27T20:00:00+00:00,2024-03-26T20:00:00+00:00,5,-0.010066447250810295,0.017613958939636798,0.5887229822212303,0.2,2,2,1.0,-0.0019796202676421416
day_90,2024-04-02T20:00:00+00:00,2024-01-03T20:00:00+00:00,2024-04-02T20:00:00+00:00,6,-0.016898538167850696,0.016898538167850696,0.4575817340686825,0.16666666666666666,4,4,1.0,-0.002799257302208598
day_90,2024-04-09T20:00:00+00:00,2024-01-10T20:00:00+00:00,2024-04-09T20:00:00+00:00,6,-0.0058983509495361686,0.019786649926876305,0.710718662024618,0.16666666666666666,5,5,1.0,-0.000961169302091449
day_90,2024-04-16T20:00:00+00:00,2024-01-17T20:00:00+00:00,2024-04-16T20:00:00+00:00,5,-0.019786649926876176,0.019786649926876176,0.0,0.0,5,5,1.0,-0.003987132977820691
day_90,2024-04-23T20:00:00+00:00,2024-01-24T20:00:00+00:00,2024-04-23T20:00:00+00:00,5,-0.019786649926876176,0.019786649926876176,0.0,0.0,5,5,1.0,-0.003987132977820691
day_90,2024-04-30T20:00:00+00:00,2024-01-31T20:00:00+00:00,2024-04-30T20:00:00+00:00,7,-0.02962173025440218,0.02962173025440218,0.0,0.0,7,7,1.0,-0.00428338702641056
