_tf,asset,direction,entry_ts,exit_ts,entry_price,exit_price,gross_return_pct,net_return_pct,exit_reason,bars
2h,ETHUSDT,short,2025-12-23T06:00:00+00:00,2025-12-26T02:00:00+00:00,2963.4075550000002,2988.645907962273,-0.008516666200600606,-0.0026291665501501516,stop,34
2h,BTCUSDT,short,2025-12-29T08:00:00+00:00,2025-12-30T14:00:00+00:00,88055.99997500001,86745.01229070858,0.014888113071950131,0.003222028267987533,stop,15
2h,ETHUSDT,short,2025-12-29T10:00:00+00:00,2025-12-31T14:00:00+00:00,2958.430045,3015.8195179330555,-0.01939862429062623,-0.005349656072656557,stop,26
2h,BTCUSDT,long,2026-01-12T02:00:00+00:00,2026-01-12T08:00:00+00:00,91854.02406,90425.28385399413,-0.015554465039796175,-0.004388616259949044,stop,3
2h,ETHUSDT,short,2026-01-25T16:00:00+00:00,2026-01-26T00:00:00+00:00,2882.967795,2895.6383451568627,-0.004394967636765656,-0.001598741909191414,stop,4
2h,BTCUSDT,short,2026-01-29T02:00:00+00:00,2026-02-06T16:00:00+00:00,88009.68314500002,63224.42610236369,0.2816196599844755,0.06990491499611888,stop,103
2h,ETHUSDT,short,2026-01-29T08:00:00+00:00,2026-02-07T04:00:00+00:00,2940.9088100000004,2102.240631000804,0.28517313292661944,0.07079328323165486,stop,106
2h,BTCUSDT,short,2026-02-11T04:00:00+00:00,2026-02-13T14:00:00+00:00,67370.57786,68825.3329447773,-0.021593329476857992,-0.0058983323692144984,stop,29
2h,ETHUSDT,short,2026-02-11T04:00:00+00:00,2026-02-13T14:00:00+00:00,1973.4627750000002,1900.5183773981064,0.03696264177159044,0.00874066044289761,stop,29
2h,BTCUSDT,short,2026-02-15T18:00:00+00:00,2026-02-20T08:00:00+00:00,68252.48668500001,66183.97437384882,0.030306768465416134,0.007076692116354033,stop,55
2h,ETHUSDT,short,2026-02-15T12:00:00+00:00,2026-02-23T12:00:00+00:00,2001.4587700000002,1932.6810760486785,0.03436378254812697,0.008090945637031742,stop,96
2h,BTCUSDT,short,2026-02-23T00:00:00+00:00,2026-02-25T00:00:00+00:00,64395.436175,62295.25828395429,0.032613769170509295,0.007653442292627323,stop,24
2h,BTCUSDT,short,2026-02-27T10:00:00+00:00,2026-02-28T18:00:00+00:00,66093.92650500001,63047.246750791244,0.04609621360562206,0.011024053401405515,stop,16
2h,ETHUSDT,short,2026-02-27T10:00:00+00:00,2026-02-28T20:00:00+00:00,1961.09896,1848.1625259187322,0.05758834020352949,0.013897085050882371,stop,17
2h,ETHUSDT,long,2026-03-23T10:00:00+00:00,2026-03-26T08:00:00+00:00,2135.84739,2182.138258936006,0.021673303604339476,0.004918325901084869,stop,35
2h,BTCUSDT,short,2026-03-26T10:00:00+00:00,2026-03-30T04:00:00+00:00,69241.371995,67561.40571943336,0.02426246371443865,0.005565615928609663,stop,45
2h,BTCUSDT,short,2026-04-02T08:00:00+00:00,2026-04-05T14:00:00+00:00,66436.36520000001,67692.41991202037,-0.01890613233037552,-0.00522653308259388,stop,39
2h,ETHUSDT,short,2026-04-02T02:00:00+00:00,2026-04-05T20:00:00+00:00,2055.301835,2073.186108691477,-0.008701531515674758,-0.0026753828789186896,stop,45
2h,ETHUSDT,long,2026-04-07T22:00:00+00:00,2026-04-09T12:00:00+00:00,2241.130005,2160.340455827002,-0.03604857772318201,-0.009512144430795504,stop,19
4h,ETHUSDT,short,2022-12-28T04:00:00+00:00,2023-01-02T04:00:00+00:00,1193.992705,1219.2312493187774,-0.021137938458993758,-0.005784484614748439,stop,30
4h,ETHUSDT,long,2023-01-29T16:00:00+00:00,2023-01-30T16:00:00+00:00,1654.6869299999998,1657.9269145382723,0.0019580649846992135,-1.0483753825196642e-05,stop,6
4h,BTCUSDT,long,2023-02-01T20:00:00+00:00,2023-02-05T16:00:00+00:00,23744.526329999997,23670.6349566385,-0.003111932928648876,-0.001277983232162219,stop,23
4h,ETHUSDT,long,2023-02-02T00:00:00+00:00,2023-02-09T16:00:00+00:00,1671.965565,1685.075221343493,0.007840865038086502,0.0014602162595216254,stop,46
4h,BTCUSDT,long,2023-02-15T08:00:00+00:00,2023-02-16T20:00:00+00:00,22456.352565,25715.51433978922,0.14513317625182287,0.03578329406295572,stop,9
4h,ETHUSDT,long,2023-02-14T16:00:00+00:00,2023-02-22T00:00:00+00:00,1561.0901549999999,1634.3171045428076,0.0469075724475424,0.0112268931118856,stop,44
4h,ETHUSDT,long,2023-03-01T08:00:00+00:00,2023-03-03T00:00:00+00:00,1657.1581649999998,1692.2253536327753,0.021161039044680127,0.004790259761170031,stop,10
4h,BTCUSDT,long,2023-03-29T08:00:00+00:00,2023-04-03T20:00:00+00:00,28368.166995,27478.17682871489,-0.03137284712269116,-0.00834321178067279,stop,33
4h,BTCUSDT,long,2023-04-18T08:00:00+00:00,2023-04-19T08:00:00+00:00,30395.780294999997,29276.76717842401,-0.03681475210426042,-0.009703688026065105,stop,6
4h,BTCUSDT,long,2023-04-26T08:00:00+00:00,2023-04-26T16:00:00+00:00,28966.796159999998,30751.768955733573,0.061621340029258335,0.014905335007314583,stop,2
4h,ETHUSDT,long,2023-04-26T08:00:00+00:00,2023-04-26T16:00:00+00:00,1915.5372899999998,2022.615723777949,0.05589994741263908,0.01347498685315977,stop,2
4h,BTCUSDT,long,2023-05-05T12:00:00+00:00,2023-05-06T12:00:00+00:00,29371.128225,28382.319008942803,-0.03366602768822299,-0.008916506922055747,stop,6
4h,ETHUSDT,long,2023-05-05T08:00:00+00:00,2023-05-06T12:00:00+00:00,1912.1556,1999.5903294530217,0.045725739815850576,0.010931434953962644,stop,7
4h,BTCUSDT,short,2023-05-24T12:00:00+00:00,2023-05-28T00:00:00+00:00,26301.532655,26296.170010050275,0.00020389096787881464,-0.00044902725803029636,stop,21
4h,ETHUSDT,short,2023-05-24T12:00:00+00:00,2023-05-28T00:00:00+00:00,1792.453325,1792.2216596875087,0.0001292448228693816,-0.0004676887942826546,stop,21
4h,BTCUSDT,short,2023-05-31T04:00:00+00:00,2023-06-06T16:00:00+00:00,27154.31605,25428.492048231394,0.0635561580188873,0.015389039504721824,stop,39
4h,ETHUSDT,long,2023-06-06T16:00:00+00:00,2023-06-10T04:00:00+00:00,1892.7659099999998,1856.2879624880782,-0.019272297392508346,-0.005318074348127087,stop,21
4h,BTCUSDT,short,2023-06-10T04:00:00+00:00,2023-06-16T12:00:00+00:00,25638.264455,24675.279158024998,0.03756047132851851,0.008890117832129627,stop,38
4h,ETHUSDT,long,2023-06-30T16:00:00+00:00,2023-07-06T12:00:00+00:00,1927.2831599999997,1962.5164546333328,0.018281327500071717,0.00407033187501793,stop,35
4h,BTCUSDT,long,2023-07-10T16:00:00+00:00,2023-07-14T16:00:00+00:00,30852.8187,32004.424366192612,0.03732578463544442,0.008831446158861105,stop,24
4h,ETHUSDT,long,2023-07-13T12:00:00+00:00,2023-07-14T16:00:00+00:00,1933.7663999999997,2050.4977679235903,0.06036477204464335,0.014591193011160837,stop,7
4h,BTCUSDT,short,2023-08-07T12:00:00+00:00,2023-08-08T08:00:00+00:00,28844.01078,28758.77080797426,0.0029552052478376495,0.00023880131195941237,stop,5
4h,ETHUSDT,short,2023-08-07T12:00:00+00:00,2023-08-08T16:00:00+00:00,1817.2709100000002,1817.983297647671,-0.0003920096028339365,-0.0005980024007084841,stop,7
4h,BTCUSDT,short,2023-08-15T16:00:00+00:00,2023-08-23T16:00:00+00:00,29167.139135,25563.42971069533,0.12355375025383579,0.030388437563458947,stop,48
4h,ETHUSDT,short,2023-08-15T16:00:00+00:00,2023-08-23T16:00:00+00:00,1826.7561650000002,1609.2993049864988,0.11903989387302899,0.029259973468257247,stop,48
4h,ETHUSDT,short,2023-08-31T16:00:00+00:00,2023-09-06T16:00:00+00:00,1656.29144,1662.409983165814,-0.003694122313289331,-0.0014235305783223328,stop,36
4h,BTCUSDT,short,2023-08-31T16:00:00+00:00,2023-09-07T20:00:00+00:00,26149.708605000003,25486.645146500257,0.02535643775292256,0.00583910943823064,stop,43
4h,BTCUSDT,short,2023-09-11T08:00:00+00:00,2023-09-12T00:00:00+00:00,25588.469365,25826.18544645859,-0.009289968777254673,-0.0028224921943136683,stop,4
4h,BTCUSDT,short,2023-09-21T20:00:00+00:00,2023-09-27T08:00:00+00:00,26554.795960000003,25923.398249931735,0.023777162928284374,0.005444290732071094,stop,33
4h,ETHUSDT,short,2023-09-21T08:00:00+00:00,2023-09-27T08:00:00+00:00,1594.1525250000002,1568.3921318259136,0.016159302682838723,0.003539825670709681,stop,36
4h,BTCUSDT,long,2023-10-16T04:00:00+00:00,2023-10-23T20:00:00+00:00,27862.98453,33053.455004999996,0.18628551688034098,0.046071379220085244,end,46
4h,BTCUSDT,long,2023-11-15T16:00:00+00:00,2023-11-16T16:00:00+00:00,37518.739994999996,35784.54014260164,-0.04622223061407361,-0.012055557653518402,stop,6
4h,ETHUSDT,long,2023-11-20T12:00:00+00:00,2023-11-21T20:00:00+00:00,2043.24111,2079.452707033014,0.01772262551677721,0.003930656379194302,stop,8
4h,ETHUSDT,long,2023-11-22T16:00:00+00:00,2023-11-27T08:00:00+00:00,2078.008485,2020.8186097185744,-0.027521483042176043,-0.00738037076054401,stop,28
4h,BTCUSDT,long,2023-11-24T08:00:00+00:00,2023-11-27T12:00:00+00:00,37760.860994999995,37946.01778691298,0.004903404928650811,0.0007258512321627027,stop,19
4h,BTCUSDT,long,2023-11-28T16:00:00+00:00,2023-12-11T00:00:00+00:00,38133.31713,44163.75508113625,0.15814092255803316,0.03903523063950829,stop,74
4h,ETHUSDT,long,2023-12-01T00:00:00+00:00,2023-12-11T00:00:00+00:00,2093.2461,2395.0158751011286,0.14416354345584534,0.035540885863961334,stop,60
4h,BTCUSDT,long,2023-12-14T08:00:00+00:00,2023-12-18T00:00:00+00:00,43288.69353,40878.626408245414,-0.055674286406549874,-0.014418571601637469,stop,22
4h,ETHUSDT,long,2023-12-14T08:00:00+00:00,2023-12-18T00:00:00+00:00,2308.503675,2281.8686958438,-0.01153776770842686,-0.003384441927106715,stop,22
4h,BTCUSDT,long,2024-01-01T16:00:00+00:00,2024-01-03T08:00:00+00:00,43539.748994999994,46735.63791783759,0.07340163865447641,0.017850409663619102,stop,10
4h,BTCUSDT,long,2024-01-08T16:00:00+00:00,2024-01-10T12:00:00+00:00,47002.839674999996,44369.1802739356,-0.05603192103444752,-0.01450798025861188,stop,11
4h,ETHUSDT,long,2024-01-08T16:00:00+00:00,2024-01-12T20:00:00+00:00,2355.73728,2468.411215028973,0.047829584387683984,0.011457396096920995,stop,25
4h,ETHUSDT,long,2024-03-06T08:00:00+00:00,2024-03-11T00:00:00+00:00,3881.6798699999995,3753.396075412731,-0.03304852509314953,-0.008762131273287383,stop,28
4h,BTCUSDT,long,2024-03-10T00:00:00+00:00,2024-03-12T16:00:00+00:00,69171.35839499999,68603.13368627177,-0.008214739769651388,-0.002553684942412847,stop,16
4h,BTCUSDT,long,2024-03-25T12:00:00+00:00,2024-04-01T04:00:00+00:00,69826.946025,68920.9881180361,-0.01297433095011118,-0.003743582737527795,stop,40
4h,ETHUSDT,long,2024-03-20T20:00:00+00:00,2024-04-01T12:00:00+00:00,3518.288265,3655.0113758716925,0.038860690362360735,0.009215172590590183,stop,70
4h,BTCUSDT,long,2024-04-07T00:00:00+00:00,2024-04-09T12:00:00+00:00,69442.754025,68611.11220606828,-0.011975933711274193,-0.0034939834278185484,stop,15
4h,ETHUSDT,short,2024-04-25T08:00:00+00:00,2024-04-27T16:00:00+00:00,3110.444,3257.521985530022,-0.04728520607669581,-0.012321301519173954,stop,14
4h,BTCUSDT,short,2024-04-24T16:00:00+00:00,2024-04-30T00:00:00+00:00,63944.071970000005,64575.23929063255,-0.00987061507325748,-0.00296765376831437,stop,32
4h,ETHUSDT,short,2024-04-29T08:00:00+00:00,2024-05-03T20:00:00+00:00,3158.529945,3108.9693256656265,0.01569103988164778,0.003422759970411945,stop,27
4h,BTCUSDT,short,2024-05-08T20:00:00+00:00,2024-05-13T08:00:00+00:00,61162.433485,63012.48753553199,-0.030248208665302874,-0.008062052166325719,stop,27
4h,ETHUSDT,short,2024-05-07T20:00:00+00:00,2024-05-15T16:00:00+00:00,3004.187155,2860.3113188879533,0.047891768617873184,0.011472942154468296,stop,47
4h,BTCUSDT,long,2024-05-27T12:00:00+00:00,2024-05-29T16:00:00+00:00,70409.03692500001,67102.45724109706,-0.04696243306701002,-0.012240608266752506,stop,13
4h,BTCUSDT,long,2024-06-12T12:00:00+00:00,2024-06-14T16:00:00+00:00,69768.867,68645.55336182317,-0.01610049992895581,-0.004525124982238952,stop,13
4h,ETHUSDT,long,2024-06-16T16:00:00+00:00,2024-06-17T16:00:00+00:00,3600.829515,3477.224245625334,-0.03432688741851363,-0.009081721854628407,stop,6
4h,ETHUSDT,short,2024-07-03T00:00:00+00:00,2024-07-08T08:00:00+00:00,3358.649835,3085.599914964764,0.08129752532991759,0.019824381332479397,stop,32
4h,BTCUSDT,short,2024-07-03T00:00:00+00:00,2024-07-10T04:00:00+00:00,60957.496005,55544.244315647935,0.08880370822495805,0.02170092705623951,stop,43
4h,BTCUSDT,long,2024-07-26T00:00:00+00:00,2024-07-29T16:00:00+00:00,67075.531005,66889.91093350865,-0.002767329139407131,-0.0011918322848517827,stop,22
4h,ETHUSDT,short,2024-07-31T20:00:00+00:00,2024-08-08T20:00:00+00:00,3231.12363,2335.90588386886,0.27706081494973306,0.06876520373743326,stop,48
4h,ETHUSDT,short,2024-08-15T16:00:00+00:00,2024-08-18T20:00:00+00:00,2548.3152050000003,2613.456075,-0.025562328346268967,-0.006890582086567242,end,19
4h,ETHUSDT,short,2024-08-27T08:00:00+00:00,2024-09-09T20:00:00+00:00,2625.3566650000002,2381.733385743815,0.0927962598393028,0.0226990649598257,stop,81
4h,BTCUSDT,short,2024-09-16T12:00:00+00:00,2024-09-17T12:00:00+00:00,57852.749155000005,57397.213333398526,0.007874056605002478,0.0014685141512506194,stop,6
4h,ETHUSDT,short,2024-09-15T20:00:00+00:00,2024-09-19T00:00:00+00:00,2314.94195,2252.6572603791824,0.026905508201109544,0.006226377050277386,stop,19
4h,BTCUSDT,long,2024-10-07T00:00:00+00:00,2024-10-09T12:00:00+00:00,63562.275255,61683.2551012777,-0.029561876855163306,-0.007890469213790826,stop,15
4h,ETHUSDT,short,2024-10-09T20:00:00+00:00,2024-10-14T00:00:00+00:00,2369.284765,2391.022446868083,-0.009174786496414754,-0.0027936966241036885,stop,25
4h,BTCUSDT,long,2024-10-11T16:00:00+00:00,2024-10-17T20:00:00+00:00,63117.553005,67388.06911,0.0676597222433781,0.016414930560844525,end,37
4h,BTCUSDT,long,2024-10-24T16:00:00+00:00,2024-10-25T16:00:00+00:00,68343.944895,66055.19225573631,-0.0334887405574846,-0.008872185139371151,stop,6
4h,BTCUSDT,long,2024-11-06T00:00:00+00:00,2024-11-25T12:00:00+00:00,74385.704265,95163.53989817789,0.2793256558969529,0.06933141397423823,stop,117
4h,BTCUSDT,long,2024-11-29T08:00:00+00:00,2024-12-02T16:00:00+00:00,97286.528955,94496.9921008443,-0.028673413309318496,-0.0076683533273296245,stop,20
4h,ETHUSDT,long,2024-11-21T12:00:00+00:00,2024-12-03T12:00:00+00:00,3278.668515,3534.9687357261823,0.07817204439960973,0.019043011099902432,stop,72
4h,BTCUSDT,long,2024-12-11T16:00:00+00:00,2024-12-16T20:00:00+00:00,101173.271355,106005.63067000001,0.04776320119218121,0.011440800298045301,end,31
4h,ETHUSDT,long,2024-12-12T00:00:00+00:00,2024-12-16T20:00:00+00:00,3936.9674999999997,3984.24688,0.012009085673173681,0.0025022714182934202,end,29
4h,BTCUSDT,long,2024-12-25T20:00:00+00:00,2024-12-27T12:00:00+00:00,99479.31480000001,94405.60382713721,-0.05100267309905916,-0.013250668274764791,stop,10
4h,ETHUSDT,short,2025-01-19T08:00:00+00:00,2025-01-24T12:00:00+00:00,3148.395015,3423.7457105595154,-0.08745748047740297,-0.022364370119350743,stop,31
4h,BTCUSDT,long,2025-01-29T16:00:00+00:00,2025-02-01T20:00:00+00:00,103635.781995,104513.50342210876,0.008469289372961012,0.001617322343240253,stop,19
4h,BTCUSDT,long,2025-02-03T16:00:00+00:00,2025-02-11T16:00:00+00:00,101930.93999999999,99106.416845492,-0.02771016488720685,-0.007427541221801712,stop,48
4h,ETHUSDT,short,2025-02-01T20:00:00+00:00,2025-02-12T20:00:00+00:00,3115.9812300000003,2778.2939442081447,0.10837269574690461,0.026593173936726153,stop,66
4h,ETHUSDT,short,2025-02-21T16:00:00+00:00,2025-02-23T20:00:00+00:00,2638.869905,2839.194634505154,-0.07591307518630942,-0.019478268796577356,stop,13
4h,BTCUSDT,short,2025-02-21T16:00:00+00:00,2025-03-02T12:00:00+00:00,95237.467445,81641.67148555031,0.1427567986024126,0.03518919965060315,stop,53
4h,BTCUSDT,short,2025-03-03T16:00:00+00:00,2025-03-06T00:00:00+00:00,85563.197,83453.79447169638,0.024653152316218587,0.005663288079054647,stop,14
4h,BTCUSDT,short,2025-03-09T12:00:00+00:00,2025-03-14T12:00:00+00:00,83038.869795,85172.59361983597,-0.025695482490351064,-0.0069238706225877664,stop,30
4h,ETHUSDT,short,2025-03-03T16:00:00+00:00,2025-03-19T08:00:00+00:00,2108.82506,1871.5463814978846,0.11251700437499332,0.02762925109374833,stop,94
4h,BTCUSDT,short,2025-03-28T04:00:00+00:00,2025-04-01T12:00:00+00:00,85170.383505,80995.8709413227,0.04901366404475838,0.011753416011189595,stop,26
4h,ETHUSDT,short,2025-03-28T04:00:00+00:00,2025-04-01T12:00:00+00:00,1909.254895,1795.0213203567007,0.059831494968250076,0.014457873742062519,stop,26
4h,BTCUSDT,short,2025-04-02T20:00:00+00:00,2025-04-09T16:00:00+00:00,82475.031855,74269.0992822538,0.09949596124040441,0.024373990310101103,stop,41
4h,ETHUSDT,short,2025-04-02T20:00:00+00:00,2025-04-09T16:00:00+00:00,1794.32239,1342.8044905865856,0.25163699786046495,0.06240924946511624,stop,41
4h,BTCUSDT,long,2025-05-06T20:00:00+00:00,2025-05-12T16:00:00+00:00,96882.43701,100935.90154056996,0.041839002565052914,0.009959750641263228,stop,35
4h,ETHUSDT,long,2025-05-22T00:00:00+00:00,2025-05-25T00:00:00+00:00,2630.5546199999994,2476.9867218336917,-0.058378524817062245,-0.015094631204265562,stop,18
4h,ETHUSDT,long,2025-06-03T12:00:00+00:00,2025-06-05T16:00:00+00:00,2624.8917899999997,2506.579584807127,-0.045073174308977,-0.01176829357724425,stop,13
4h,BTCUSDT,long,2025-06-06T12:00:00+00:00,2025-06-12T12:00:00+00:00,105144.82613999999,106695.6446070586,0.01474935595017957,0.0031873389875448923,stop,36
4h,ETHUSDT,long,2025-06-09T20:00:00+00:00,2025-06-12T20:00:00+00:00,2681.470065,2851.636956822456,0.06346029890229482,0.015365074725573705,stop,18
4h,BTCUSDT,long,2025-06-16T16:00:00+00:00,2025-06-17T12:00:00+00:00,108706.326,108764.33848615969,0.0005336624674417298,-0.0003665843831395676,stop,5
4h,ETHUSDT,long,2025-06-16T16:00:00+00:00,2025-06-17T12:00:00+00:00,2661.8602650000003,2705.796175487733,0.016505716346358473,0.0036264290865896183,stop,5
4h,BTCUSDT,long,2025-07-02T12:00:00+00:00,2025-07-15T00:00:00+00:00,108792.10887,122928.99310921575,0.12994402246681766,0.031986005616704415,stop,75
4h,BTCUSDT,long,2025-08-07T08:00:00+00:00,2025-08-11T20:00:00+00:00,116577.789765,118429.29538852625,0.015882147253422498,0.0034705368133556244,stop,27
4h,ETHUSDT,long,2025-08-04T12:00:00+00:00,2025-08-13T20:00:00+00:00,3650.7144449999996,4746.92535,0.3002729798550434,0.07456824496376085,end,56
4h,ETHUSDT,long,2025-08-22T12:00:00+00:00,2025-08-25T08:00:00+00:00,4618.38804,4538.757210198261,-0.017242126281302773,-0.004810531570325693,stop,17
4h,BTCUSDT,short,2025-08-24T16:00:00+00:00,2025-09-02T08:00:00+00:00,112543.70000000001,110734.50414823742,0.01607549646726196,0.00351887411681549,stop,52
4h,ETHUSDT,long,2025-09-11T04:00:00+00:00,2025-09-15T08:00:00+00:00,4442.6302049999995,4521.348209476631,0.017718783883483705,0.003929695970870926,stop,25
4h,ETHUSDT,short,2025-10-16T16:00:00+00:00,2025-10-21T12:00:00+00:00,3865.0764950000003,4086.84421859511,-0.057377318115694784,-0.014844329528923696,stop,29
4h,ETHUSDT,short,2025-10-28T20:00:00+00:00,2025-11-09T12:00:00+00:00,3977.2104,3554.3462590688537,0.10632179301631774,0.026080448254079434,stop,70
4h,BTCUSDT,short,2025-10-29T12:00:00+00:00,2025-11-09T20:00:00+00:00,111453.98513000002,105283.93347195782,0.05535963250524819,0.013339908126312047,stop,68
4h,ETHUSDT,short,2025-11-13T12:00:00+00:00,2025-11-24T20:00:00+00:00,3385.156575,2985.119453564615,0.11817389020931328,0.02904347255232832,stop,68
4h,BTCUSDT,short,2025-11-12T12:00:00+00:00,2025-11-26T16:00:00+00:00,102122.423245,90123.94892241582,0.11749108512435967,0.028872771281089917,stop,85
4h,BTCUSDT,short,2025-12-01T00:00:00+00:00,2025-12-02T12:00:00+00:00,86302.95693500001,84420.71021202653,0.02180975936190819,0.004952439840477047,stop,9
4h,ETHUSDT,short,2025-12-01T00:00:00+00:00,2025-12-02T12:00:00+00:00,2824.3571150000002,2717.832537704603,0.03771639808919744,0.00892909952229936,stop,9
4h,BTCUSDT,short,2025-12-14T12:00:00+00:00,2025-12-17T12:00:00+00:00,88978.398545,89641.53366831996,-0.007452765324659991,-0.002363191331164998,stop,18
4h,ETHUSDT,short,2025-12-12T12:00:00+00:00,2025-12-19T12:00:00+00:00,3069.874295,3014.318281986504,0.018097162188035417,0.004024290547008855,stop,42
4h,BTCUSDT,short,2025-12-24T04:00:00+00:00,2025-12-29T00:00:00+00:00,86868.07423500001,86867.28606286237,9.073208363066693e-06,-0.0004977316979092333,stop,29
4h,ETHUSDT,short,2025-12-25T20:00:00+00:00,2025-12-29T00:00:00+00:00,2902.498025,2894.2819189338193,0.0028307016905482997,0.0002076754226370749,stop,19
4h,BTCUSDT,short,2025-12-29T08:00:00+00:00,2026-01-02T08:00:00+00:00,87523.87617,89719.18657827777,-0.02508241755671059,-0.006770604389177648,stop,24
4h,BTCUSDT,long,2026-01-13T12:00:00+00:00,2026-01-18T20:00:00+00:00,93496.714995,96667.29087148712,0.0339110938459888,0.0079777734614972,stop,32
4h,ETHUSDT,long,2026-01-13T16:00:00+00:00,2026-01-19T00:00:00+00:00,3217.5079499999997,3360.645251774475,0.04448700795734644,0.01062175198933661,stop,32
4h,BTCUSDT,short,2026-01-29T12:00:00+00:00,2026-02-06T16:00:00+00:00,84891.55299000001,71124.09581695114,0.16217699745309921,0.0400442493632748,stop,49
4h,ETHUSDT,short,2026-01-29T12:00:00+00:00,2026-02-09T20:00:00+00:00,2822.9078400000003,2106.07251,0.253935080643653,0.06298377016091325,end,68
4h,ETHUSDT,short,2026-02-15T16:00:00+00:00,2026-02-25T00:00:00+00:00,1941.2588850000002,1935.3570772422634,0.0030401961342404016,0.0002600490335601004,stop,56
4h,BTCUSDT,short,2026-02-18T08:00:00+00:00,2026-02-25T12:00:00+00:00,67336.06512500001,63174.22675151066,0.061806973213588856,0.014951743303397214,stop,43
4h,BTCUSDT,short,2026-02-28T04:00:00+00:00,2026-02-28T20:00:00+00:00,63794.08700000001,67574.13363230469,-0.05925387148035645,-0.015313467870089113,stop,4
4h,ETHUSDT,short,2026-02-27T16:00:00+00:00,2026-03-01T00:00:00+00:00,1920.1394500000001,1827.2307588513338,0.048386428990178976,0.011596607247544743,stop,8
4h,ETHUSDT,short,2026-03-07T16:00:00+00:00,2026-03-09T16:00:00+00:00,1954.2224,2050.03179763852,-0.0490268649251589,-0.012756716231289725,stop,12
4h,BTCUSDT,short,2026-03-07T04:00:00+00:00,2026-03-10T00:00:00+00:00,67808.748665,69773.80823409348,-0.0289794400837801,-0.0077448600209450245,stop,17
4h,ETHUSDT,long,2026-03-24T04:00:00+00:00,2026-03-26T12:00:00+00:00,2166.692805,2055.8114861979484,-0.051175375921392666,-0.013293843980348167,stop,14
4h,BTCUSDT,short,2026-03-27T08:00:00+00:00,2026-03-31T00:00:00+00:00,66669.42861,68434.51622830729,-0.026475217428855106,-0.007118804357213777,stop,22
1d,BTCUSDT,long,2023-03-13T00:00:00+00:00,2023-04-21T00:00:00+00:00,24125.53674,30764.55975569131,0.27518654143283156,0.06829663535820789,stop,39
1d,ETHUSDT,long,2023-03-13T00:00:00+00:00,2023-04-21T00:00:00+00:00,1674.286725,2150.9746757437,0.28471106150811787,0.07067776537702947,stop,39
1d,BTCUSDT,long,2023-06-20T00:00:00+00:00,2023-06-25T00:00:00+00:00,28322.143995,30447.42867,0.07503968186078007,0.018259920465195017,end,5
1d,ETHUSDT,long,2023-06-21T00:00:00+00:00,2023-06-25T00:00:00+00:00,1890.0545549999997,1897.8506,0.0041247724725068996,0.0005311931181267249,end,4
1d,ETHUSDT,short,2023-10-10T00:00:00+00:00,2023-10-23T00:00:00+00:00,1566.846185,1562.7445688101168,0.00261775292887688,0.00015443823221922,stop,13
1d,BTCUSDT,long,2023-10-01T00:00:00+00:00,2023-10-23T00:00:00+00:00,28006.566284999997,33053.455004999996,0.18020376609691907,0.04455094152422977,end,22
1d,BTCUSDT,long,2024-02-08T00:00:00+00:00,2024-02-20T00:00:00+00:00,45311.294325,52232.690590000006,0.15275211993185547,0.03768802998296387,end,12
1d,ETHUSDT,long,2024-02-12T00:00:00+00:00,2024-02-20T00:00:00+00:00,2661.319995,3013.302595,0.13225865384895225,0.03256466346223806,end,8
1d,ETHUSDT,long,2024-05-20T00:00:00+00:00,2024-06-14T00:00:00+00:00,3663.61089,3414.392642320144,-0.06802530485977885,-0.017506326214944714,stop,25
1d,BTCUSDT,long,2024-05-20T00:00:00+00:00,2024-06-18T00:00:00+00:00,71482.34331,64727.98948993662,-0.09448982094461472,-0.02412245523615368,stop,29
1d,ETHUSDT,long,2024-07-15T00:00:00+00:00,2024-07-25T00:00:00+00:00,3485.1316949999996,3088.135835868104,-0.11391129342442123,-0.028977823356105308,stop,10
1d,BTCUSDT,long,2024-07-15T00:00:00+00:00,2024-08-03T00:00:00+00:00,64756.502069999995,68933.7937061259,0.06450767880591153,0.015626919701477882,stop,19
1d,BTCUSDT,long,2024-08-23T00:00:00+00:00,2024-09-04T00:00:00+00:00,64069.25861999999,56563.33772256803,-0.11715323478222517,-0.029788308695556293,stop,12
1d,BTCUSDT,long,2024-09-19T00:00:00+00:00,2024-10-02T00:00:00+00:00,62979.46399499999,60130.08922589616,-0.04524291869695882,-0.011810729674239705,stop,13
1d,ETHUSDT,short,2024-10-03T00:00:00+00:00,2024-10-15T00:00:00+00:00,2348.6251,2679.6849684361714,-0.14095900977817669,-0.03573975244454417,stop,12
1d,ETHUSDT,short,2024-11-04T00:00:00+00:00,2024-11-07T00:00:00+00:00,2397.0108950000003,2398.480139851774,-0.0006129487583215636,-0.000653237189580391,stop,3
1d,BTCUSDT,long,2025-01-17T00:00:00+00:00,2025-02-03T00:00:00+00:00,104129.51873999998,92487.20397241974,-0.11180609406877057,-0.028451523517192642,stop,17
1d,BTCUSDT,long,2025-03-02T00:00:00+00:00,2025-03-10T00:00:00+00:00,94317.135,96574.32097035651,0.02393187590310619,0.005482968975776548,stop,8
1d,BTCUSDT,long,2025-04-22T00:00:00+00:00,2025-06-05T00:00:00+00:00,93489.711495,101340.1940668278,0.0839716204734214,0.02049290511835535,stop,44
